rf_code,codepoints,name,group,subgroup,order,status,reason
,1F469 1F3FB 200D 1F52C,woman scientist: light skin tone,People & Body,person-role,1018,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F52C,woman scientist: medium-light skin tone,People & Body,person-role,1019,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F52C,woman scientist: medium skin tone,People & Body,person-role,1020,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F52C,woman scientist: medium-dark skin tone,People & Body,person-role,1021,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F52C,woman scientist: dark skin tone,People & Body,person-role,1022,excluded,skin_tone_variant
244,1F9D1 200D 1F4BB,technologist,People & Body,person-role,1023,included,zwj_sequence
,1F9D1 1F3FB 200D 1F4BB,technologist: light skin tone,People & Body,person-role,1024,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F4BB,technologist: medium-light skin tone,People & Body,person-role,1025,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F4BB,technologist: medium skin tone,People & Body,person-role,1026,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F4BB,technologist: medium-dark skin tone,People & Body,person-role,1027,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F4BB,technologist: dark skin tone,People & Body,person-role,1028,excluded,skin_tone_variant
,1F468 200D 1F4BB,man technologist,People & Body,person-role,1029,excluded,zwj_sequence
,1F468 1F3FB 200D 1F4BB,man technologist: light skin tone,People & Body,person-role,1030,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F4BB,man technologist: medium-light skin tone,People & Body,person-role,1031,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F4BB,man technologist: medium skin tone,People & Body,person-role,1032,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F4BB,man technologist: medium-dark skin tone,People & Body,person-role,1033,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F4BB,man technologist: dark skin tone,People & Body,person-role,1034,excluded,skin_tone_variant
,1F469 200D 1F4BB,woman technologist,People & Body,person-role,1035,excluded,zwj_sequence
,1F469 1F3FB 200D 1F4BB,woman technologist: light skin tone,People & Body,person-role,1036,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F4BB,woman technologist: medium-light skin tone,People & Body,person-role,1037,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F4BB,woman technologist: medium skin tone,People & Body,person-role,1038,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F4BB,woman technologist: medium-dark skin tone,People & Body,person-role,1039,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F4BB,woman technologist: dark skin tone,People & Body,person-role,1040,excluded,skin_tone_variant
245,1F9D1 200D 1F3A4,singer,People & Body,person-role,1041,included,zwj_sequence
,1F9D1 1F3FB 200D 1F3A4,singer: light skin tone,People & Body,person-role,1042,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F3A4,singer: medium-light skin tone,People & Body,person-role,1043,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F3A4,singer: medium skin tone,People & Body,person-role,1044,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F3A4,singer: medium-dark skin tone,People & Body,person-role,1045,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F3A4,singer: dark skin tone,People & Body,person-role,1046,excluded,skin_tone_variant
,1F468 200D 1F3A4,man singer,People & Body,person-role,1047,excluded,zwj_sequence
,1F468 1F3FB 200D 1F3A4,man singer: light skin tone,People & Body,person-role,1048,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F3A4,man singer: medium-light skin tone,People & Body,person-role,1049,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F3A4,man singer: medium skin tone,People & Body,person-role,1050,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F3A4,man singer: medium-dark skin tone,People & Body,person-role,1051,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F3A4,man singer: dark skin tone,People & Body,person-role,1052,excluded,skin_tone_variant
,1F469 200D 1F3A4,woman singer,People & Body,person-role,1053,excluded,zwj_sequence
,1F469 1F3FB 200D 1F3A4,woman singer: light skin tone,People & Body,person-role,1054,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F3A4,woman singer: medium-light skin tone,People & Body,person-role,1055,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F3A4,woman singer: medium skin tone,People & Body,person-role,1056,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F3A4,woman singer: medium-dark skin tone,People & Body,person-role,1057,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F3A4,woman singer: dark skin tone,People & Body,person-role,1058,excluded,skin_tone_variant
246,1F9D1 200D 1F3A8,artist,People & Body,person-role,1059,included,zwj_sequence
,1F9D1 1F3FB 200D 1F3A8,artist: light skin tone,People & Body,person-role,1060,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F3A8,artist: medium-light skin tone,People & Body,person-role,1061,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F3A8,artist: medium skin tone,People & Body,person-role,1062,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F3A8,artist: medium-dark skin tone,People & Body,person-role,1063,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F3A8,artist: dark skin tone,People & Body,person-role,1064,excluded,skin_tone_variant
,1F468 200D 1F3A8,man artist,People & Body,person-role,1065,excluded,zwj_sequence
,1F468 1F3FB 200D 1F3A8,man artist: light skin tone,People & Body,person-role,1066,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F3A8,man artist: medium-light skin tone,People & Body,person-role,1067,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F3A8,man artist: medium skin tone,People & Body,person-role,1068,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F3A8,man artist: medium-dark skin tone,People & Body,person-role,1069,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F3A8,man artist: dark skin tone,People & Body,person-role,1070,excluded,skin_tone_variant
,1F469 200D 1F3A8,woman artist,People & Body,person-role,1071,excluded,zwj_sequence
,1F469 1F3FB 200D 1F3A8,woman artist: light skin tone,People & Body,person-role,1072,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F3A8,woman artist: medium-light skin tone,People & Body,person-role,1073,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F3A8,woman artist: medium skin tone,People & Body,person-role,1074,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F3A8,woman artist: medium-dark skin tone,People & Body,person-role,1075,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F3A8,woman artist: dark skin tone,People & Body,person-role,1076,excluded,skin_tone_variant
247,1F9D1 200D 2708 FE0F,pilot,People & Body,person-role,1077,included,zwj_sequence
,1F9D1 1F3FB 200D 2708 FE0F,pilot: light skin tone,People & Body,person-role,1078,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 2708 FE0F,pilot: medium-light skin tone,People & Body,person-role,1079,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 2708 FE0F,pilot: medium skin tone,People & Body,person-role,1080,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 2708 FE0F,pilot: medium-dark skin tone,People & Body,person-role,1081,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 2708 FE0F,pilot: dark skin tone,People & Body,person-role,1082,excluded,skin_tone_variant
,1F468 200D 2708 FE0F,man pilot,People & Body,person-role,1083,excluded,zwj_sequence
,1F468 1F3FB 200D 2708 FE0F,man pilot: light skin tone,People & Body,person-role,1084,excluded,skin_tone_variant
,1F468 1F3FC 200D 2708 FE0F,man pilot: medium-light skin tone,People & Body,person-role,1085,excluded,skin_tone_variant
,1F468 1F3FD 200D 2708 FE0F,man pilot: medium skin tone,People & Body,person-role,1086,excluded,skin_tone_variant
,1F468 1F3FE 200D 2708 FE0F,man pilot: medium-dark skin tone,People & Body,person-role,1087,excluded,skin_tone_variant
,1F468 1F3FF 200D 2708 FE0F,man pilot: dark skin tone,People & Body,person-role,1088,excluded,skin_tone_variant
,1F469 200D 2708 FE0F,woman pilot,People & Body,person-role,1089,excluded,zwj_sequence
,1F469 1F3FB 200D 2708 FE0F,woman pilot: light skin tone,People & Body,person-role,1090,excluded,skin_tone_variant
,1F469 1F3FC 200D 2708 FE0F,woman pilot: medium-light skin tone,People & Body,person-role,1091,excluded,skin_tone_variant
,1F469 1F3FD 200D 2708 FE0F,woman pilot: medium skin tone,People & Body,person-role,1092,excluded,skin_tone_variant
,1F469 1F3FE 200D 2708 FE0F,woman pilot: medium-dark skin tone,People & Body,person-role,1093,excluded,skin_tone_variant
,1F469 1F3FF 200D 2708 FE0F,woman pilot: dark skin tone,People & Body,person-role,1094,excluded,skin_tone_variant
248,1F9D1 200D 1F680,astronaut,People & Body,person-role,1095,included,zwj_sequence
,1F9D1 1F3FB 200D 1F680,astronaut: light skin tone,People & Body,person-role,1096,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F680,astronaut: medium-light skin tone,People & Body,person-role,1097,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F680,astronaut: medium skin tone,People & Body,person-role,1098,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F680,astronaut: medium-dark skin tone,People & Body,person-role,1099,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F680,astronaut: dark skin tone,People & Body,person-role,1100,excluded,skin_tone_variant
,1F468 200D 1F680,man astronaut,People & Body,person-role,1101,excluded,zwj_sequence
,1F468 1F3FB 200D 1F680,man astronaut: light skin tone,People & Body,person-role,1102,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F680,man astronaut: medium-light skin tone,People & Body,person-role,1103,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F680,man astronaut: medium skin tone,People & Body,person-role,1104,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F680,man astronaut: medium-dark skin tone,People & Body,person-role,1105,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F680,man astronaut: dark skin tone,People & Body,person-role,1106,excluded,skin_tone_variant
,1F469 200D 1F680,woman astronaut,People & Body,person-role,1107,excluded,zwj_sequence
,1F469 1F3FB 200D 1F680,woman astronaut: light skin tone,People & Body,person-role,1108,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F680,woman astronaut: medium-light skin tone,People & Body,person-role,1109,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F680,woman astronaut: medium skin tone,People & Body,person-role,1110,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F680,woman astronaut: medium-dark skin tone,People & Body,person-role,1111,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F680,woman astronaut: dark skin tone,People & Body,person-role,1112,excluded,skin_tone_variant
249,1F9D1 200D 1F692,firefighter,People & Body,person-role,1113,included,zwj_sequence
,1F9D1 1F3FB 200D 1F692,firefighter: light skin tone,People & Body,person-role,1114,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F692,firefighter: medium-light skin tone,People & Body,person-role,1115,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F692,firefighter: medium skin tone,People & Body,person-role,1116,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F692,firefighter: medium-dark skin tone,People & Body,person-role,1117,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F692,firefighter: dark skin tone,People & Body,person-role,1118,excluded,skin_tone_variant
,1F468 200D 1F692,man firefighter,People & Body,person-role,1119,excluded,zwj_sequence
,1F468 1F3FB 200D 1F692,man firefighter: light skin tone,People & Body,person-role,1120,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F692,man firefighter: medium-light skin tone,People & Body,person-role,1121,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F692,man firefighter: medium skin tone,People & Body,person-role,1122,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F692,man firefighter: medium-dark skin tone,People & Body,person-role,1123,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F692,man firefighter: dark skin tone,People & Body,person-role,1124,excluded,skin_tone_variant
,1F469 200D 1F692,woman firefighter,People & Body,person-role,1125,excluded,zwj_sequence
,1F469 1F3FB 200D 1F692,woman firefighter: light skin tone,People & Body,person-role,1126,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F692,woman firefighter: medium-light skin tone,People & Body,person-role,1127,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F692,woman firefighter: medium skin tone,People & Body,person-role,1128,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F692,woman firefighter: medium-dark skin tone,People & Body,person-role,1129,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F692,woman firefighter: dark skin tone,People & Body,person-role,1130,excluded,skin_tone_variant
250,1F46E,police officer,People & Body,person-role,1131,included,
,1F46E 1F3FB,police officer: light skin tone,People & Body,person-role,1132,excluded,skin_tone_variant
,1F46E 1F3FC,police officer: medium-light skin tone,People & Body,person-role,1133,excluded,skin_tone_variant
,1F46E 1F3FD,police officer: medium skin tone,People & Body,person-role,1134,excluded,skin_tone_variant
,1F46E 1F3FE,police officer: medium-dark skin tone,People & Body,person-role,1135,excluded,skin_tone_variant
,1F46E 1F3FF,police officer: dark skin tone,People & Body,person-role,1136,excluded,skin_tone_variant
,1F46E 200D 2642 FE0F,man police officer,People & Body,person-role,1137,excluded,zwj_sequence
,1F46E 1F3FB 200D 2642 FE0F,man police officer: light skin tone,People & Body,person-role,1138,excluded,skin_tone_variant
,1F46E 1F3FC 200D 2642 FE0F,man police officer: medium-light skin tone,People & Body,person-role,1139,excluded,skin_tone_variant
,1F46E 1F3FD 200D 2642 FE0F,man police officer: medium skin tone,People & Body,person-role,1140,excluded,skin_tone_variant
,1F46E 1F3FE 200D 2642 FE0F,man police officer: medium-dark skin tone,People & Body,person-role,1141,excluded,skin_tone_variant
,1F46E 1F3FF 200D 2642 FE0F,man police officer: dark skin tone,People & Body,person-role,1142,excluded,skin_tone_variant
,1F46E 200D 2640 FE0F,woman police officer,People & Body,person-role,1143,excluded,zwj_sequence
,1F46E 1F3FB 200D 2640 FE0F,woman police officer: light skin tone,People & Body,person-role,1144,excluded,skin_tone_variant
,1F46E 1F3FC 200D 2640 FE0F,woman police officer: medium-light skin tone,People & Body,person-role,1145,excluded,skin_tone_variant
,1F46E 1F3FD 200D 2640 FE0F,woman police officer: medium skin tone,People & Body,person-role,1146,excluded,skin_tone_variant
,1F46E 1F3FE 200D 2640 FE0F,woman police officer: medium-dark skin tone,People & Body,person-role,1147,excluded,skin_tone_variant
,1F46E 1F3FF 200D 2640 FE0F,woman police officer: dark skin tone,People & Body,person-role,1148,excluded,skin_tone_variant
251,1F575 FE0F,detective,People & Body,person-role,1149,included,
,1F575 1F3FB,detective: light skin tone,People & Body,person-role,1150,excluded,skin_tone_variant
,1F575 1F3FC,detective: medium-light skin tone,People & Body,person-role,1151,excluded,skin_tone_variant
,1F575 1F3FD,detective: medium skin tone,People & Body,person-role,1152,excluded,skin_tone_variant
,1F575 1F3FE,detective: medium-dark skin tone,People & Body,person-role,1153,excluded,skin_tone_variant
,1F575 1F3FF,detective: dark skin tone,People & Body,person-role,1154,excluded,skin_tone_variant
,1F575 FE0F 200D 2642 FE0F,man detective,People & Body,person-role,1155,excluded,zwj_sequence
,1F575 1F3FB 200D 2642 FE0F,man detective: light skin tone,People & Body,person-role,1156,excluded,skin_tone_variant
,1F575 1F3FC 200D 2642 FE0F,man detective: medium-light skin tone,People & Body,person-role,1157,excluded,skin_tone_variant
,1F575 1F3FD 200D 2642 FE0F,man detective: medium skin tone,People & Body,person-role,1158,excluded,skin_tone_variant
,1F575 1F3FE 200D 2642 FE0F,man detective: medium-dark skin tone,People & Body,person-role,1159,excluded,skin_tone_variant
,1F575 1F3FF 200D 2642 FE0F,man detective: dark skin tone,People & Body,person-role,1160,excluded,skin_tone_variant
,1F575 FE0F 200D 2640 FE0F,woman detective,People & Body,person-role,1161,excluded,zwj_sequence
,1F575 1F3FB 200D 2640 FE0F,woman detective: light skin tone,People & Body,person-role,1162,excluded,skin_tone_variant
,1F575 1F3FC 200D 2640 FE0F,woman detective: medium-light skin tone,People & Body,person-role,1163,excluded,skin_tone_variant
,1F575 1F3FD 200D 2640 FE0F,woman detective: medium skin tone,People & Body,person-role,1164,excluded,skin_tone_variant
,1F575 1F3FE 200D 2640 FE0F,woman detective: medium-dark skin tone,People & Body,person-role,1165,excluded,skin_tone_variant
,1F575 1F3FF 200D 2640 FE0F,woman detective: dark skin tone,People & Body,person-role,1166,excluded,skin_tone_variant
252,1F482,guard,People & Body,person-role,1167,included,
,1F482 1F3FB,guard: light skin tone,People & Body,person-role,1168,excluded,skin_tone_variant
,1F482 1F3FC,guard: medium-light skin tone,People & Body,person-role,1169,excluded,skin_tone_variant
,1F482 1F3FD,guard: medium skin tone,People & Body,person-role,1170,excluded,skin_tone_variant
,1F482 1F3FE,guard: medium-dark skin tone,People & Body,person-role,1171,excluded,skin_tone_variant
,1F482 1F3FF,guard: dark skin tone,People & Body,person-role,1172,excluded,skin_tone_variant
,1F482 200D 2642 FE0F,man guard,People & Body,person-role,1173,excluded,zwj_sequence
